LATITUDE,LONGITUDE,geometry
-23.5325207,-46.6869223,POINT (327790.1614244078 7396515.95685853)
-23.521304264434296,-46.698967090983295,POINT (326545.6130097021 7397743.557705626)
-23.5304114278035,-46.6872492718035,POINT (327754.0287488063 7396749.145328733)
-23.5193156208348,-46.70371568881951,POINT (326058.0975301487 7397958.033283463)
-23.5281683658383,-46.7034525907143,POINT (326096.6009816248 7396977.993249789)
-23.519351,-46.7017208,POINT (326261.8545077286 7397956.531946626)
-23.5260158,-46.6825039,POINT (328232.8565910839 7397241.606944176)
-23.5189519,-46.7003162,POINT (326404.7632909542 7398002.428282402)
-23.5157621,-46.7045159,POINT (325971.7101141358 7398350.58226543)
-23.5089303,-46.7139509,POINT (324999.1837245828 7399095.670357494)
-23.5249854414965,-46.6893528426091,POINT (327532.1647264847 7397347.492422984)
-23.511056601,-46.696156244,POINT (326819.2326462519 7398881.781770924)
-23.5224619342222,-46.701510338,POINT (326287.4302418354 7397612.280145461)
-23.5249716,-46.6903335,POINT (327432.0103871849 7397347.846058434)
-23.522803967,-46.693747113,POINT (327080.6082317424 7397583.780384722)
-23.5322248858256,-46.7001283589855,POINT (326441.3593718028 7396532.797577121)
-23.520463,-46.701808,POINT (326254.4100540188 7397833.282876229)
-23.524937500356096,-46.6990917725616,POINT (326537.6447023207 7397341.060661455)
-23.5367914168242,-46.6907818058018,POINT (327401.6590114122 7396038.377132518)
-23.510839448,-46.697438377,POINT (326688.0138635073 7398904.282023351)
-23.512933577,-46.709189701,POINT (325490.6964427877 7398658.140228951)
-23.5144659,-46.7005654,POINT (326373.4307402307 7398498.908537826)
-23.527404636660705,-46.686310869428496,POINT (327845.9328832213 7397083.244089054)
-23.5223514,-46.6962366,POINT (326825.8062635576 7397630.895463753)
-23.5223514,-46.6962366,POINT (326825.8062635576 7397630.895463753)
-23.522586236999896,-46.69549850399991,POINT (326901.4831632238 7397605.78013656)
-23.522586236999896,-46.69549850399991,POINT (326901.4831632238 7397605.78013656)
-23.522586236999896,-46.69549850399991,POINT (326901.4831632238 7397605.78013656)
-23.5389381,-46.6973026,POINT (326738.6833837937 7395792.788788294)
-23.5309749556443,-46.70551635780689,POINT (325889.5654258984 7396664.685849097)
-23.5260673836666,-46.6924263872666,POINT (327219.7337975807 7397223.97984552)
-23.5119335346288,-46.6902534432904,POINT (327423.1832389893 7398791.778780428)
-23.522586236999896,-46.69549850399991,POINT (326901.4831632238 7397605.78013656)
-23.5359500603317,-46.7006404825603,POINT (326393.9590438064 7396119.649385622)
-23.5223514,-46.6962366,POINT (326825.8062635576 7397630.895463753)
-23.522586236999896,-46.69549850399991,POINT (326901.4831632238 7397605.78013656)
-23.5195947798451,-46.6888428452823,POINT (327577.2165238356 7397945.067676117)
-23.522306,-46.69636,POINT (326813.1460130252 7397635.774141765)
-23.523970416999905,-46.684868008,POINT (327988.7972511448 7397465.28016456)
-23.522586236999896,-46.69549850399991,POINT (326901.4831632238 7397605.78013656)
-23.522586236999896,-46.69549850399991,POINT (326901.4831632238 7397605.78013656)
-23.513006,-46.6947861,POINT (326961.703181931 7398667.557231211)
-23.5280034515516,-46.69115308327591,POINT (327352.2785380621 7397011.112126224)
-23.510747532664105,-46.7009286223343,POINT (326331.4601845572 7398910.242697911)
-23.5238532075644,-46.68592061212809,POINT (327881.1612449791 7397476.997628042)
-23.5319665737804,-46.6903767843414,POINT (327436.7164642717 7396573.169080042)
-23.5319665737804,-46.6903767843414,POINT (327436.7164642717 7396573.169080042)
-23.5362905001596,-46.69286006500911,POINT (327188.8092106944 7396091.345999017)
-23.5313346332372,-46.6946907609815,POINT (326995.4065229627 7396637.953731984)
-23.5360048327251,-46.70824858408049,POINT (325617.2179417891 7396104.353175486)
-23.5338684199643,-46.6904159340714,POINT (327435.2007619223 7396362.511006666)
-23.5249971441172,-46.6889530689857,POINT (327573.0014074795 7397346.676977592)
-23.5183663,-46.703226,POINT (326106.8552582723 7398063.755101861)
-23.522586236999896,-46.69549850399991,POINT (326901.4831632238 7397605.78013656)
-23.5316375,-46.6936492,POINT (327102.1527548993 7396605.670026731)
-23.533255826999895,-46.695039961,POINT (326962.2646453879 7396424.778645224)
-23.526072509999896,-46.690874826,POINT (327378.1713605713 7397225.279865433)
-23.516542683754,-46.6977320003803,POINT (326665.4969107145 7398272.349387016)
-23.5239362294892,-46.6921807133798,POINT (327242.0367492797 7397460.280223947)
-23.522803967,-46.693747113,POINT (327080.6082317424 7397583.780384722)
-23.519351,-46.7017208,POINT (326261.8545077286 7397956.531946626)
-23.5404912835609,-46.7030238891463,POINT (326156.5766270666 7395613.863237834)
-23.567333613,-46.693574688,POINT (327156.4590062645 7392652.750322619)
-23.5577952,-46.6895686,POINT (327552.9400058516 7393713.8687938)
-23.563908786534896,-46.6886551631331,POINT (327654.1673658761 7393037.945773041)
-23.5606257155974,-46.67335612164,POINT (329211.6625884114 7393419.835924843)
-23.5680139967632,-46.7006562947718,POINT (326434.4708373937 7392568.84024379)
-23.567641988793095,-46.696272079413696,POINT (326881.5168261467 7392615.342822194)
-23.5582344,-46.6887101,POINT (327641.1539422161 7393666.26450865)
-23.557170743836,-46.6866170042458,POINT (327853.4426574636 7393786.570543792)
-23.5623964,-46.685389,POINT (327985.6111468682 7393209.353909969)
-23.5655987,-46.6827888,POINT (328255.2104221089 7392857.849675749)
-23.572014864,-46.69983640299991,POINT (326523.4218397889 7392126.773023041)
-23.546262449,-46.692254788,POINT (327263.6406068321 7394987.777069904)
-23.5633950475383,-46.6764256856262,POINT (328901.8993389194 7393109.49731627)
-23.567722132,-46.700333042,POINT (326467.0843646389 7392601.553363826)
-23.5623964,-46.685389,POINT (327985.6111468682 7393209.353909969)
-23.5457872,-46.6921344,POINT (327275.3105115741 7395040.551448824)
-23.557670534,-46.667115709,POINT (329844.896413068 7393754.516986862)
-23.55655731,-46.6917921479999,POINT (327324.3285592247 7393848.275686182)
-23.5607821,-46.6934885,POINT (327156.681621269 7393378.37412638)
-23.5676748,-46.6931639,POINT (327198.8382977633 7392615.462647874)
-23.5602288,-46.6898831,POINT (327524.0118877008 7393443.991940498)
-23.5597084,-46.6865875,POINT (327859.7619089974 7393505.584782019)
-23.5475942,-46.6908734,POINT (327406.4126685269 7394841.96219921)
-23.5457872,-46.6921344,POINT (327275.3105115741 7395040.551448824)
-23.5709172,-46.6965844,POINT (326853.9312741462 7392252.265157236)
-23.5699762123077,-46.6976698733076,POINT (326741.89533162 7392355.158322861)
-23.5529863572571,-46.6909513410666,POINT (327405.4987327904 7394244.738036586)
-23.5562907378667,-46.682556313408895,POINT (328266.8395446005 7393888.895243187)
-23.5628594471186,-46.69651982908471,POINT (326849.9554354799 7393144.666487905)
-23.5661113,-46.6963806,POINT (326868.432004241 7392784.72158359)
-23.557800251935905,-46.6875094647862,POINT (327763.155413153 7393715.786036366)
-23.5661768173333,-46.696332560333296,POINT (326873.4217925031 7392777.524197403)
-23.5552166749999,-46.693368549,POINT (327161.6443191355 7393994.83799356)
-23.5641614336233,-46.68985125567529,POINT (327532.3987043865 7393008.527931478)
-23.5658572,-46.6829349,POINT (328240.6328386017 7392829.048099771)
-23.5554949468675,-46.6859258852994,POINT (327921.8134986189 7393972.979112454)
-23.5626395276666,-46.6816966991666,POINT (328362.8454540117 7393186.858422236)
-23.561097665163,-46.680023322572495,POINT (328531.6650770854 7393359.608520823)
-23.5578822719473,-46.6864493053684,POINT (327871.4896376733 7393707.977068339)
-23.5631657232022,-46.678801314573,POINT (328659.0946225622 7393132.053367365)
-23.564728124999895,-46.689433976,POINT (327575.7350491218 7392946.274491114)
-23.557571152837,-46.6668294394074,POINT (329873.9923316363 7393765.862341738)
-23.5454851347984,-46.6929521538928,POINT (327191.4266387188 7395073.016779765)
-23.5566097,-46.6650135,POINT (330058.1361921011 7393874.488127533)
-23.5590163688999,-46.6839596088,POINT (328127.1280034819 7393585.37542432)
-23.5434058224493,-46.7253934736057,POINT (323876.5190410854 7395263.802049806)
-23.5669064679083,-46.6930626122143,POINT (327208.1720463193 7392700.670575797)
-23.5676493125696,-46.6974722274898,POINT (326759.0169370123 7392613.08066418)
-23.5572008817368,-46.6888350431579,POINT (327627.0503209975 7393780.56657341)
-23.5659362,-46.6964174,POINT (326864.4458614752 7392804.067841692)
-23.558477579999895,-46.6873561799999,POINT (327779.6867712982 7393640.962645935)
-23.56638,-46.6946932,POINT (327041.0334271136 7392757.004060104)
-23.5553942089999,-46.6858084309999,POINT (327933.6729197861 7393984.275901038)
-23.5617703101376,-46.675320283820895,POINT (329012.6363946612 7393290.740672833)
-23.5645567,-46.6783342,POINT (328708.5826994585 7392978.574920999)
-23.5699762123077,-46.6976698733076,POINT (326741.89533162 7392355.158322861)
-23.562277477309,-46.6890973664727,POINT (327606.8970808056 7393218.06587607)
-23.5568601,-46.6880805,POINT (327703.6344358214 7393819.212404614)
-23.5698405,-46.6917027,POINT (327350.8276054136 7392377.393445428)
-23.554724457262,-46.6883655999112,POINT (327671.7435548179 7394055.371696445)
-23.555915236803,-46.686713761013,POINT (327841.9288367263 7393925.489697797)
-23.5559689,-46.6870485,POINT (327807.8261651619 7393919.144812902)
-23.5670184639011,-46.7011421885864,POINT (326383.5623780504 7392678.497790206)
-23.560092208963,-46.695031343024,POINT (326998.2785401874 7393452.911038575)
-23.5588459155356,-46.6908520084376,POINT (327423.2947645125 7393595.966706404)
-23.54564061,-46.733272582,POINT (323075.0647990451 7395006.615356188)
-23.5605911318717,-46.6880197067983,POINT (327714.7073709698 7393406.10909925)
-23.5673872,-46.6946002,POINT (327051.8461768632 7392645.578139598)
-23.5568618519999,-46.6660999379999,POINT (329947.5506140598 7393845.276010221)
-23.5565971089642,-46.6878485817143,POINT (327726.9672191463 7393848.615003925)
-23.5582860705714,-46.6906530151428,POINT (327442.877644717 7393658.203952681)
-23.5434058224493,-46.7253934736057,POINT (323876.5190410854 7395263.802049806)
-23.556734993,-46.665822686,POINT (329975.6908466016 7393859.65332968)
-23.5669756,-46.6862868,POINT (327899.9300429656 7392701.172591711)
-23.5658499,-46.6836419,POINT (328168.4530998417 7392829.008561825)
-23.561149144074,-46.6878678352962,POINT (327730.9388574985 7393344.497147346)
-23.55802790075,-46.68668988475,POINT (327847.1196934613 7393691.561040143)
-23.5522695131143,-46.6900794592571,POINT (327493.5729752671 7394325.171480482)
-23.536726560248095,-46.717173871940496,POINT (324706.8698766832 7396013.546714485)
-23.5581209,-46.6901325,POINT (327495.799062074 7393677.121805643)
-23.5583576,-46.6899589,POINT (327513.8302531191 7393651.118500723)
-23.5540166409642,-46.6914198978571,POINT (327359.0101999693 7394130.079448783)
-23.565858,-46.6812242,POINT (328415.2612825228 7392831.009766921)
-23.5622714818,-46.676338430633294,POINT (328909.3507679415 7393234.025329588)
-23.5576181552674,-46.6890065652997,POINT (327610.0848167479 7393734.15113051)
-23.5616918,-46.6843672,POINT (328089.0016094969 7393288.608130013)
-23.5499115019999,-46.691758798,POINT (327319.0470586031 7394584.276593031)
-23.5655987,-46.6827888,POINT (328255.2104221089 7392857.849675749)
-23.553326,-46.6735684,POINT (329180.5530487646 7394227.952882478)
-23.547704821135895,-46.6908047428212,POINT (327413.5666190898 7394829.794626229)
-23.552219312743105,-46.6784911054906,POINT (328676.5640011141 7394344.631320002)
-23.5662903,-46.6949653,POINT (327013.1400572959 7392766.608927952)
-23.5565296612732,-46.7109101786935,POINT (325372.5820999471 7393828.168912449)
-23.5640577,-46.680739,POINT (328462.4514812577 7393030.956685673)
-23.567272416218305,-46.6837045437398,POINT (328163.9098179389 7392671.403323617)
-23.56053015452,-46.69241048588,POINT (327266.3999015098 7393407.574884662)
-23.563690583703096,-46.6807392293281,POINT (328461.9511738823 7393071.610980569)
-23.5509605,-46.6954227,POINT (326946.3649156292 7394463.690865652)
-23.5587150600882,-46.6760962191562,POINT (328929.4696980458 7393628.152988076)
-23.561940518647095,-46.6929945976671,POINT (327208.6167239177 7393250.685752504)
-23.5460631776216,-46.6921027635405,POINT (327278.9011198328 7395010.027663605)
-23.56771639275,-46.6902353079999,POINT (327497.838748394 7392614.386834808)
-23.551744516403495,-46.6914842022631,POINT (327349.4762743212 7394381.618366615)
-23.5592252454012,-46.6892185332287,POINT (327590.5435850996 7393555.926030344)
-23.567836796999895,-46.692541245,POINT (327262.6099278472 7392598.274044589)
-23.5568372,-46.665511,POINT (330007.6411445463 7393848.704759728)
-23.555829081028495,-46.7096284543904,POINT (325502.5049799564 7393907.313541155)
-23.5694960391484,-46.6973183386186,POINT (326777.1488212906 7392408.758424357)
-23.5529244,-46.6893799,POINT (327565.8458956082 7394253.490846967)
-23.562877958877095,-46.6903829067192,POINT (327476.450345272 7393150.020596137)
-23.5566205956923,-46.674622644923,POINT (329077.1890144958 7393861.852536213)
-23.5631634,-46.6931285,POINT (327196.5477877172 7393115.101423511)
-23.5588932,-46.6762493,POINT (328914.0732124354 7393608.242984543)
-23.5720698329999,-46.7001976,POINT (326486.6247759993 7392120.248091085)
-23.5543472942454,-46.6945964552418,POINT (327035.1513628368 7394089.632298095)
-23.5572186370939,-46.6879309974194,POINT (327719.3642769961 7393779.687587233)
-23.5587519790075,-46.6909149646028,POINT (327416.7451274466 7393606.293466357)
-23.5463088,-46.7253758,POINT (323882.1918798481 7394942.342766083)
-23.5637388543366,-46.692648829282,POINT (327246.2663485897 7393051.953701951)
-23.560551578454895,-46.6829767803246,POINT (328229.4565192407 7393416.544426631)
-23.5591085,-46.679801,POINT (328551.7782935402 7393580.155168087)
-23.5605091,-46.6900222,POINT (327510.1780656228 7393412.783884519)
-23.5586669985334,-46.688256094324096,POINT (327688.0657523103 7393618.904381191)
-23.557218194,-46.6853658269999,POINT (327981.2325853705 7393782.818487113)
-23.570984522304496,-46.69646983372711,POINT (326865.7140518017 7392244.948327578)
-23.5621394,-46.6889465,POINT (327622.1176784578 7393233.538178319)
-23.5603309452616,-46.6898235931308,POINT (327530.2199842467 7393432.751947423)
-23.5579725,-46.6878258,POINT (327731.0866835464 7393696.33091302)
-23.563310251,-46.693182125,POINT (327191.2658150804 7393098.774342293)
-23.5612108,-46.6955618,POINT (326945.5928684481 7393328.39669981)
-23.5603309452616,-46.6898235931308,POINT (327530.2199842467 7393432.751947423)
-23.5608671507088,-46.6880737463164,POINT (327709.5508916468 7393375.477637582)
-23.567627299,-46.6955650369999,POINT (326953.671485146 7392617.823997298)
-23.5487384,-46.6925437,POINT (327237.3809650087 7394713.24073248)
-23.56313149012,-46.69288029488,POINT (327221.8433070079 7393118.934527947)
-23.547909272388296,-46.6945912665538,POINT (327027.2531518046 7394802.589456346)
-23.565000708392095,-46.694450334843296,POINT (327064.0184767651 7392910.041240183)
-23.55946,-46.6765688,POINT (328882.1914808765 7393545.093968393)
-23.565000708392095,-46.694450334843296,POINT (327064.0184767651 7392910.041240183)
-23.5507285833207,-46.6980794803584,POINT (326674.8258564749 7394486.163124194)
-23.5463088,-46.7253758,POINT (323882.1918798481 7394942.342766083)
-23.5613932315116,-46.6732409373488,POINT (329224.4134372462 7393334.978535157)
-23.5675118375059,-46.6941037018768,POINT (327102.6913103211 7392632.37509897)
-23.560882642,-46.688062955,POINT (327710.672716947 7393373.775100809)
-23.5577296625134,-46.680967660054,POINT (328430.8891834053 7393731.451446243)
-23.5571757678474,-46.6809369141016,POINT (328433.3084785268 7393792.82668102)
-23.5602876,-46.6897602,POINT (327536.6348105777 7393437.628339203)
-23.5616918,-46.6843672,POINT (328089.0016094969 7393288.608130013)
-23.5553942089999,-46.6858084309999,POINT (327933.6729197861 7393984.275901038)
-23.5434058224493,-46.7253934736057,POINT (323876.5190410854 7395263.802049806)
-23.555421109919,-46.6899000190574,POINT (327516.0068010432 7393976.377960391)
-23.5641466,-46.6922103,POINT (327291.5653785527 7393007.328416504)
-23.5667094675966,-46.682481801350896,POINT (328287.9933161804 7392735.210882616)
-23.5568618519999,-46.6660999379999,POINT (329947.5506140598 7393845.276010221)
-23.5434058224493,-46.7253934736057,POINT (323876.5190410854 7395263.802049806)
-23.564065786,-46.677919792,POINT (328750.2489649878 7393033.434309726)
-23.5591142731385,-46.6839274624001,POINT (328130.5370623803 7393574.572034753)
-23.5643341,-46.6884931,POINT (327671.2660269481 7392991.041271592)
-23.55903,-46.680041,POINT (328527.1760660586 7393588.561069211)
-23.557670534,-46.667115709,POINT (329844.896413068 7393754.516986862)
-23.5434058224493,-46.7253934736057,POINT (323876.5190410854 7395263.802049806)
-23.5432502039999,-46.725671077,POINT (323847.9687718821 7395280.69445585)
-23.5527765,-46.6744151,POINT (329093.4035479769 7394287.794998804)
-23.567227549999895,-46.6935790269999,POINT (327155.8772340207 7392664.49059296)
-23.5655987,-46.6827888,POINT (328255.2104221089 7392857.849675749)
-23.5606958823084,-46.6895570096542,POINT (327557.9103978621 7393392.659487166)
-23.569789,-46.7001712,POINT (326486.3215353561 7392372.862153849)
-23.5588459155356,-46.6908520084376,POINT (327423.2947645125 7393595.966706404)
-23.5633873325672,-46.6796911614542,POINT (328568.5454248826 7393106.447707642)
-23.557670534,-46.667115709,POINT (329844.896413068 7393754.516986862)
-23.5628748172265,-46.681318393039,POINT (328401.7694307594 7393161.255578509)
-23.540163,-46.7050727,POINT (325946.960987903 7395647.732127627)
-23.553956423184,-46.6888865246493,POINT (327617.5610450276 7394139.797640272)
-23.5676493125696,-46.6974722274898,POINT (326759.0169370123 7392613.08066418)
-23.5558475,-46.6768683,POINT (328846.9364660569 7393944.784744931)
-23.5478448,-46.6933434,POINT (327154.5682813022 7394811.234428927)
-23.5600262819882,-46.683349195255694,POINT (328190.7557034234 7393474.269397577)
-23.555726,-46.682297,POINT (328292.5779870048 7393951.745214036)
-23.5667491660782,-46.7002063220959,POINT (326478.7410222959 7392709.454212405)
-23.5667491660782,-46.7002063220959,POINT (326478.7410222959 7392709.454212405)
-23.5609940464926,-46.6832184819024,POINT (328205.3583006246 7393367.255554875)
-23.5463088,-46.7253758,POINT (323882.1918798481 7394942.342766083)
-23.5463088,-46.7253758,POINT (323882.1918798481 7394942.342766083)
-23.558377207009,-46.6763365929807,POINT (328904.49354097 7393665.279844753)
-23.5607588787351,-46.676040914366496,POINT (328937.7626016258 7393401.886406753)
-23.5591933932857,-46.6826607873571,POINT (328259.9481621515 7393567.32910919)
-23.537714,-46.7225458,POINT (324159.6910004093 7395897.619287673)
-23.567503210730695,-46.69402402585911,POINT (327110.8132340224 7392633.426612879)
-23.567503210730695,-46.69402402585911,POINT (327110.8132340224 7392633.426612879)
-23.5517946844736,-46.6915691025263,POINT (327340.8743006207 7394375.960448563)
-23.551933,-46.6915688,POINT (327341.0859345447 7394360.643673103)
-23.5676748,-46.6931639,POINT (327198.8382977633 7392615.462647874)
-23.5568235803028,-46.6660125651082,POINT (329956.420887216 7393849.617890945)
-23.5631268924588,-46.6798770047944,POINT (328549.2361503243 7393135.066503493)
-23.5588513,-46.6752118,POINT (329019.9318112507 7393614.121447783)
-23.567220711999905,-46.7015057319999,POINT (326346.7181342851 7392655.659890981)
-23.5574038,-46.6891761,POINT (327592.4978922816 7393757.68497085)
-23.5637010894615,-46.69290592820511,POINT (327219.9718850184 7393055.825741882)
-23.561383759,-46.6918058969999,POINT (327329.2347857374 7393313.774925045)
-23.5622067,-46.6889783,POINT (327618.9592991546 7393226.047072358)
-23.5670000660012,-46.701141620985695,POINT (326383.5961252844 7392680.535882619)
-23.5631268924588,-46.6798770047944,POINT (328549.2361503243 7393135.066503493)
-23.561383759,-46.6918058969999,POINT (327329.2347857374 7393313.774925045)
-23.5682631,-46.6923687,POINT (327280.7807483397 7392551.272989471)
-23.5499115019999,-46.691758798,POINT (327319.0470586031 7394584.276593031)
-23.5611407810357,-46.6924008293366,POINT (327268.1843188094 7393339.965309002)
-23.5490051,-46.6885214,POINT (327648.3776858827 7394688.548520979)
-23.5538666117428,-46.6903314420571,POINT (327469.9336125553 7394148.004597804)
-23.5619382284999,-46.68882213575,POINT (327634.5505393746 7393255.965664597)
-23.5552834237066,-46.6896850329236,POINT (327537.7745230306 7393991.884160112)
-23.566162,-46.6947922,POINT (327030.6419633891 7392781.026025195)
-23.548932584466,-46.6932029202963,POINT (327170.3330713669 7394690.941925563)
-23.5543332,-46.6763705,POINT (328895.7940804688 7394113.07283123)
-23.5656585,-46.6965859,POINT (326846.8812124906 7392834.616922295)
-23.5586262,-46.6905541,POINT (327453.4197900393 7393620.656932177)
-23.5463088,-46.7253758,POINT (323882.1918798481 7394942.342766083)
-23.5588836,-46.6877856,POINT (327736.3787929639 7393595.483569888)
-23.5661494109166,-46.6958701376666,POINT (326920.589860893 7392781.118050063)
-23.5432502039999,-46.725671077,POINT (323847.9687718821 7395280.69445585)
-23.5628748172265,-46.681318393039,POINT (328401.7694307594 7393161.255578509)
-23.5635849,-46.693786,POINT (327129.9806635587 7393067.630899305)
-23.562415845,-46.6856250819999,POINT (327961.5366843813 7393206.917073812)
-23.562138501255,-46.69331207922341,POINT (327176.4663697759 7393228.378048192)
-23.5629664,-46.6932297,POINT (327185.9592849405 7393136.795278861)
-23.5602672,-46.6897204,POINT (327540.6711189719 7393439.935356345)
-23.5545553,-46.6967475,POINT (326815.8262577698 7394063.999678103)
-23.5586423863914,-46.6909884134622,POINT (327409.1038730414 7393618.341349833)
-23.5655828235378,-46.6935262560885,POINT (327159.1109760794 7392846.69265204)
-23.5715744305441,-46.6998837177977,POINT (326518.0133162984 7392175.489813586)
-23.5607921,-46.687879,POINT (327729.3333955916 7393384.022976702)
-23.5592967,-46.6879837,POINT (327716.6945775284 7393549.498472802)
-23.5579725,-46.6878258,POINT (327731.0866835464 7393696.33091302)
-23.5665817,-46.6943435,POINT (327076.9948105271 7392735.089849999)
-23.5565173,-46.6655266,POINT (330005.6369275771 7393884.111857327)
-23.5605911318717,-46.6880197067983,POINT (327714.7073709698 7393406.10909925)
-23.5595416099999,-46.696363673,POINT (326861.5465759716 7393512.27541266)
-23.561097665163,-46.680023322572495,POINT (328531.6650770854 7393359.608520823)
-23.561815477,-46.692794083,POINT (327228.9222600445 7393264.774789072)
-23.5587901,-46.6907051,POINT (327438.219025554 7393602.324693557)
-23.56318114592,-46.69296413658,POINT (327213.3495510353 7393113.334483359)
-23.5569764,-46.707546,POINT (325716.6127936647 7393782.792356564)
-23.555651531616,-46.6857164961622,POINT (327943.3934887189 7393955.890282172)
-23.5514067679999,-46.6783539039999,POINT (328689.5173755764 7394434.776571622)
-23.5515274,-46.6907434,POINT (327424.8217458829 7394406.554163454)
-23.5602288,-46.6898831,POINT (327524.0118877008 7393443.991940498)
-23.5577143704504,-46.6809787394684,POINT (328429.7382701928 7393733.131626491)
-23.560996,-46.6909083,POINT (327420.357737289 7393357.797159665)
-23.5499115019999,-46.691758798,POINT (327319.0470586031 7394584.276593031)
-23.554619068,-46.680669699,POINT (328457.2674008554 7394076.276043075)
-23.5559806782472,-46.6767025248924,POINT (328864.0324911927 7393930.23457)
-23.5622703,-46.6880728,POINT (327711.4780299298 7393220.093241135)
-23.5627438922995,-46.6801503038241,POINT (328520.8400264335 7393177.152928439)
-23.5662525147296,-46.691964504351,POINT (327319.4105882973 7392774.414148577)
-23.5661878397118,-46.691856734728,POINT (327330.3270833192 7392781.70622799)
-23.5659541514658,-46.6968727238995,POINT (326817.9899593559 7392801.529444952)
-23.5647599,-46.684098,POINT (328120.4757431634 7392949.168439036)
-23.5659724211538,-46.6964919501538,POINT (326856.8832829674 7392799.96656451)
-23.5598509930788,-46.6928771211131,POINT (327217.8754056288 7393482.223038778)
-23.5656287,-46.6899937,POINT (327519.7744496729 7392845.870355951)
-23.5575032,-46.6861347,POINT (327903.1124976201 7393750.333558729)
-23.5414998,-46.715286,POINT (324905.9497013041 7395487.258172362)
-23.5616918,-46.6843672,POINT (328089.0016094969 7393288.608130013)
-23.5432502039999,-46.725671077,POINT (323847.9687718821 7395280.69445585)
-23.5632685,-46.6963564,POINT (326867.1749590306 7393099.565126512)
-23.5568909,-46.6866476,POINT (327849.9545409647 7393817.523816321)
-23.5671647,-46.6939765,POINT (327115.2213432243 7392670.970949853)
-23.560287538,-46.691304819,POINT (327378.953665162 7393435.775014578)
-23.558420687579705,-46.6746552559275,POINT (329076.1891910549 7393662.471491629)
-23.5676568581772,-46.6976714701174,POINT (326738.6884163982 7392612.004049428)
-23.5612548,-46.6836709,POINT (328159.5132441791 7393337.837038163)
-23.5549394495354,-46.6891126803186,POINT (327595.7559191444 7394030.66474841)
-23.5655987,-46.6827888,POINT (328255.2104221089 7392857.849675749)
-23.565692777672,-46.6860443589597,POINT (327923.0062654635 7392843.524309998)
-23.56053015452,-46.69241048588,POINT (327266.3999015098 7393407.574884662)
-23.5676568581772,-46.6976714701174,POINT (326738.6884163982 7392612.004049428)
-23.5608133,-46.6752307,POINT (329020.5423448279 7393396.826944144)
-23.566162,-46.6947922,POINT (327030.6419633891 7392781.026025195)
-23.556578,-46.665715,POINT (329986.482021361 7393877.166445922)
-23.565692777672,-46.6860443589597,POINT (327923.0062654635 7392843.524309998)
-23.5655809,-46.6918329,POINT (327331.9664118355 7392848.947925154)
-23.5603005338411,-46.68984580842049,POINT (327527.9124431852 7393436.092983747)
-23.564034556,-46.687194339,POINT (327803.454083114 7393025.774758192)
-23.5567600209154,-46.7110452671648,POINT (325359.0957794231 7393802.493926737)
-23.5595416099999,-46.696363673,POINT (326861.5465759716 7393512.27541266)
-23.555070200378296,-46.6757443142072,POINT (328960.6744527774 7394032.204926526)
-23.5654164395172,-46.686351346,POINT (327891.3088991944 7392873.757325782)
-23.5589241959756,-46.6907995449666,POINT (327428.7527886558 7393587.361071225)
-23.5676748,-46.6931639,POINT (327198.8382977633 7392615.462647874)
-23.5675340206421,-46.6943085830652,POINT (327081.8063675058 7392629.671185017)
-23.5540773250082,-46.6858244214136,POINT (327930.3252621881 7394130.088935233)
-23.5557206,-46.6840329,POINT (328115.3574784142 7393950.262090508)
-23.562914211,-46.692234486,POINT (327287.4845848744 7393143.774932828)
-23.562854484378896,-46.6755521173868,POINT (328990.3742035814 7393170.402415087)
-23.5643338,-46.6799622,POINT (328542.1063746468 7393001.311271399)
-23.546845231278095,-46.6910563397799,POINT (327386.7573613648 7394924.683079774)
-23.5676427257586,-46.6963329574827,POINT (326875.3034424895 7392615.187626151)
-23.5666645,-46.6943853,POINT (327072.8363387978 7392725.870041545)
-23.564034556,-46.687194339,POINT (327803.454083114 7393025.774758192)
-23.5578822719473,-46.6864493053684,POINT (327871.4896376733 7393707.977068339)
-23.5584178053513,-46.6804690864054,POINT (328482.6800147963 7393655.843254633)
-23.5564566809999,-46.6898357269999,POINT (327523.9223422898 7393861.775630766)
-23.5609940464926,-46.6832184819024,POINT (328205.3583006246 7393367.255554875)
-23.5655987,-46.6827888,POINT (328255.2104221089 7392857.849675749)
-23.5463088,-46.7253758,POINT (323882.1918798481 7394942.342766083)
-23.5560502,-46.6876441,POINT (327747.1289568756 7393909.425783295)
-23.5599955,-46.696441,POINT (326854.2476929291 7393461.917796487)
-23.5600522,-46.6965123,POINT (326847.043400001 7393455.552620986)
-23.5682867,-46.6897416,POINT (327548.9805910768 7392551.825133372)
-23.5599455770652,-46.696553279878096,POINT (326842.7201989878 7393467.310610177)
-23.5577296625134,-46.680967660054,POINT (328430.8891834053 7393731.451446243)
-23.5587015349859,-46.698649340356894,POINT (326627.1116307538 7393602.542168839)
-23.5578612,-46.6876174,POINT (327752.2162249979 7393708.906870075)
-23.564034556,-46.687194339,POINT (327803.454083114 7393025.774758192)
-23.564034556,-46.687194339,POINT (327803.454083114 7393025.774758192)
-23.5681796677502,-46.6852870055492,POINT (328003.5564283311 7392569.034427501)
-23.567094,-46.69351,POINT (327162.7486019422 7392679.363328969)
